"R0","qq","gammaa","gammap","cincres","cinc","clinc","AWT","AWT2"
3,0.25,0.25,0.5,0.538952308180428,18725.1475823759,26750.3351977946,2.1,"2.1 days"
3,0.25,0.25,0.5,0.449504641144199,17329.20497942,25681.9556497185,2.45,"2.45 days"
3,0.25,0.25,0.5,0.381407711865824,16122.1127645546,24755.6996623764,2.8,"2.8 days"
3,0.25,0.25,0.5,0.328197789467168,15069.2361497673,23946.1902248841,3.15,"3.15 days"
3,0.25,0.25,0.5,0.285738595919022,14143.5093202686,23233.3482221113,3.5,"3.5 days"
3,0.25,0.25,0.5,0.251263916106854,13323.6340431195,22601.238201352,3.85,"3.85 days"
3,0.25,0.25,0.5,0.222857339044947,12592.7000159553,22037.1310077041,4.2,"4.2 days"
3,0.25,0.25,0.5,0.199152445238556,11937.1538529873,21530.7812146982,4.55,"4.55 days"
3,0.25,0.25,0.5,0.179151848526057,11346.0170830294,21073.8572982466,4.9,"4.9 days"
3,0.25,0.25,0.5,0.162111880781208,10810.3194502222,20659.5331203593,5.25,"5.25 days"
3,0.25,0.25,0.5,0.147468527406625,10322.6651824974,20282.1671713412,5.6,"5.6 days"
3,0.25,0.25,0.5,0.134787208194484,9876.90836972456,19937.0636823799,5.95,"5.95 days"
3,0.25,0.25,0.5,0.123728188773553,9467.90069515716,19620.2823344146,6.3,"6.3 days"
3,0.25,0.25,0.5,0.114022944588845,9091.29878396791,19328.4942599509,6.65,"6.65 days"
3,0.25,0.25,0.5,0.105456602143555,8743.41410192719,19058.8690705613,7,"7 days"
3,0.3,0.25,0.5,296.177868328535,10912.4815039546,15102.6937419285,0,"0 days"
3,0.3,0.25,0.5,4.10251305562536,24887.7545547011,29805.0035264804,0.35,"0.35 days"
3,0.3,0.25,0.5,1.4735722545522,24160.6622534782,29899.4535619615,0.7,"0.7 days"
3,0.3,0.25,0.5,0.978169124933637,22356.8969988921,28767.7996519582,1.05,"1.05 days"
3,0.3,0.25,0.5,0.733506066811259,20591.4066271761,27554.2073357296,1.4,"1.4 days"
3,0.3,0.25,0.5,0.581215243285663,19009.4466493834,26431.3116797733,1.75,"1.75 days"
3,0.3,0.25,0.5,0.476115614345388,17619.711791492,25428.5913712238,2.1,"2.1 days"
3,0.3,0.25,0.5,0.399150054157972,16402.1419605774,24541.3520143952,2.45,"2.45 days"
3,0.3,0.25,0.5,0.340521063306542,15332.2984990092,23756.5797361661,2.8,"2.8 days"
3,0.3,0.25,0.5,0.294561275320337,14387.6530258367,23060.3556705475,3.15,"3.15 days"
3,0.3,0.25,0.5,0.257726651032595,13548.9648411569,22440.0246249793,3.5,"3.5 days"
3,0.3,0.25,0.5,0.227674268809382,12800.2328900131,21884.6992077441,3.85,"3.85 days"
3,0.3,0.25,0.5,0.202790170796533,12128.252463757,21385.1986574045,4.2,"4.2 days"
3,0.3,0.25,0.5,0.181925389171776,11522.1347582654,20933.8425680614,4.55,"4.55 days"
3,0.3,0.25,0.5,0.164240260213872,10972.8723914306,20524.212183068,4.9,"4.9 days"
3,0.3,0.25,0.5,0.149107672954488,10472.9714676708,20150.9215676135,5.25,"5.25 days"
3,0.3,0.25,0.5,0.136050181948866,10016.169609814,19809.445471805,5.6,"5.6 days"
3,0.3,0.25,0.5,0.124698862163782,9597.19512798874,19495.9522946072,5.95,"5.95 days"
3,0.3,0.25,0.5,0.114764081129045,9211.59043579898,19207.1918953299,6.3,"6.3 days"
3,0.3,0.25,0.5,0.106016121462576,8855.55926953833,18940.384474281,6.65,"6.65 days"
3,0.3,0.25,0.5,0.0982704584047409,8525.85496349591,18693.1481112938,7,"7 days"
3,0.35,0.25,0.5,1.4547061282674,5547.92531927455,9841.0091870603,0,"0 days"
3,0.35,0.25,0.5,52.2152111776992,10132.7611368394,14712.3924257541,0.35,"0.35 days"
3,0.35,0.25,0.5,1.88265959865509,20295.0622788029,25813.1648924099,0.7,"0.7 days"
3,0.35,0.25,0.5,0.898797901918128,20035.4170829103,26233.4096393932,1.05,"1.05 days"
3,0.35,0.25,0.5,0.641960974165595,18882.8049094841,25629.6914905914,1.4,"1.4 days"
3,0.35,0.25,0.5,0.50345471596288,17662.9517098616,24867.989903801,1.75,"1.75 days"
3,0.35,0.25,0.5,0.412461480480826,16518.9631123642,24112.4319093951,2.1,"2.1 days"
3,0.35,0.25,0.5,0.347037273212955,15480.399666343,23407.2766570679,2.45,"2.45 days"
3,0.35,0.25,0.5,0.297487634161178,14546.7708077512,22762.8657164914,2.8,"2.8 days"
3,0.35,0.25,0.5,0.258649415254322,13708.9689373229,22178.273307971,3.15,"3.15 days"
3,0.35,0.25,0.5,0.227441354090872,12956.0140233736,21648.8128108715,3.5,"3.5 days"
3,0.35,0.25,0.5,0.201880786596104,12277.3193142595,21168.8137674066,3.85,"3.85 days"
3,0.35,0.25,0.5,0.180621972155217,11663.4022335386,20732.6878208826,4.2,"4.2 days"
3,0.35,0.25,0.5,0.162714358188845,11106.0229066606,20335.3194211713,4.55,"4.55 days"
3,0.35,0.25,0.5,0.147465933251939,10598.1039905676,19972.1630479733,4.9,"4.9 days"
3,0.35,0.25,0.5,0.1343599643855,10133.6021375973,19639.2507933529,5.25,"5.25 days"
3,0.35,0.25,0.5,0.123002636629874,9707.35763932017,19333.1397591456,5.6,"5.6 days"
3,0.35,0.25,0.5,0.11308902788729,9314.95415045903,19050.8437838877,5.95,"5.95 days"
3,0.35,0.25,0.5,0.104379088770218,8952.60528711988,18789.7797186231,6.3,"6.3 days"
3,0.35,0.25,0.5,0.0966816535910172,8617.0486537765,18547.702270638,6.65,"6.65 days"
3,0.35,0.25,0.5,0.089842599680968,8305.46907543177,18322.6653371421,7,"7 days"
3,0.4,0.25,0.5,0.276961439041543,3780.91400350928,8095.70995876499,0,"0 days"
3,0.4,0.25,0.5,0.981043886319642,5354.18628037183,9834.5138627931,0.35,"0.35 days"
3,0.4,0.25,0.5,12.4526011724119,9750.31872145406,14664.1647603361,0.7,"0.7 days"
3,0.4,0.25,0.5,0.998846240364939,17081.1058172507,23008.0107415496,1.05,"1.05 days"
3,0.4,0.25,0.5,0.577540248419666,17020.8119693419,23532.3636742746,1.4,"1.4 days"
3,0.4,0.25,0.5,0.436707885216541,16254.9079482501,23233.1857890945,1.75,"1.75 days"
3,0.4,0.25,0.5,0.354905737049912,15385.1313037525,22756.6981732834,2.1,"2.1 days"
3,0.4,0.25,0.5,0.298684248253798,14536.4626979553,22245.8796352583,2.45,"2.45 days"
3,0.4,0.25,0.5,0.256860650677379,13743.8226399251,21747.1017582379,2.8,"2.8 days"
3,0.4,0.25,0.5,0.224285813102613,13015.229205985,21276.611928212,3.15,"3.15 days"
3,0.4,0.25,0.5,0.19813404025314,12349.3465083306,20839.2875528937,3.5,"3.5 days"
3,0.4,0.25,0.5,0.176675592029717,11741.5702590046,20435.3464132406,3.85,"3.85 days"
3,0.4,0.25,0.5,0.158771356580508,11186.3835229613,20063.0869417016,4.2,"4.2 days"
3,0.4,0.25,0.5,0.143631087799825,10678.3029125079,19720.0908568772,4.55,"4.55 days"
3,0.4,0.25,0.5,0.130685536848387,10212.2342769278,19403.7531378641,4.9,"4.9 days"
3,0.4,0.25,0.5,0.119511816230114,9783.60637539298,19111.5506652936,5.25,"5.25 days"
3,0.4,0.25,0.5,0.109788568315111,9388.37117775134,18841.1336620718,5.6,"5.6 days"
3,0.4,0.25,0.5,0.101266885164063,9022.97130687818,18590.364614196,5.95,"5.95 days"
3,0.4,0.25,0.5,0.0937506766369362,8684.29292705435,18357.3278966872,6.3,"6.3 days"
3,0.4,0.25,0.5,0.0870834124999231,8369.6110111644,18140.3160443183,6.65,"6.65 days"
3,0.4,0.25,0.5,0.0811387311025349,8076.53619231329,17937.8080912624,7,"7 days"
3,0.45,0.25,0.5,0.121089934319725,2861.33586577986,7187.37390904209,0,"0 days"
3,0.45,0.25,0.5,0.218196618165338,3666.20461602744,8108.96613919352,0.35,"0.35 days"
3,0.45,0.25,0.5,0.6521967815202,5175.67027868745,9831.07491217487,0.7,"0.7 days"
3,0.45,0.25,0.5,3.72864280105948,9387.54742705103,14606.8324448681,1.05,"1.05 days"
3,0.45,0.25,0.5,0.595653779070649,14643.5968018986,20854.5743187047,1.4,"1.4 days"
3,0.45,0.25,0.5,0.389000478969614,14692.6587879796,21419.3113127722,1.75,"1.75 days"
3,0.45,0.25,0.5,0.307073167961736,14176.3369069852,21311.3141121344,2.1,"2.1 days"
3,0.45,0.25,0.5,0.256643465829727,13545.2997509059,21026.3651579727,2.45,"2.45 days"
3,0.45,0.25,0.5,0.220708618990314,12905.8993696622,20687.0836625884,2.8,"2.8 days"
3,0.45,0.25,0.5,0.193227237609838,12292.87908768,20337.7576671091,3.15,"3.15 days"
3,0.45,0.25,0.5,0.171325398994203,11717.8513119082,19996.6261656911,3.5,"3.5 days"
3,0.45,0.25,0.5,0.153388728027486,11183.5200152554,19671.3418561068,3.85,"3.85 days"
3,0.45,0.25,0.5,0.138409904380486,10688.9216918437,19364.7844645962,4.2,"4.2 days"
3,0.45,0.25,0.5,0.125713547700542,10231.6094538475,19077.5663719726,4.55,"4.55 days"
3,0.45,0.25,0.5,0.114823072783664,9808.62576574584,18809.2085149635,4.9,"4.9 days"
3,0.45,0.25,0.5,0.10538973410073,9416.93962378708,18558.7111168434,5.25,"5.25 days"
3,0.45,0.25,0.5,0.0971503849621857,9053.66487805009,18324.8774052068,5.6,"5.6 days"
3,0.45,0.25,0.5,0.0899020927705451,8716.12966062863,18106.4484959062,5.95,"5.95 days"
3,0.45,0.25,0.5,0.0834852920026025,8401.90925506585,17902.1933430868,6.3,"6.3 days"
3,0.45,0.25,0.5,0.0777727618930271,8108.82527659707,17710.9501364635,6.65,"6.65 days"
3,0.45,0.25,0.5,0.0726615371050929,7834.92682769334,17531.6376765764,7,"7 days"
3,0.5,0.25,0.5,0.0697026015015966,2286.29281164389,6619.35516183374,0,"0 days"
3,0.5,0.25,0.5,0.0991682298256341,2770.55842745336,7193.34812283388,0.35,"0.35 days"
3,0.5,0.25,0.5,0.169131170685808,3535.19049450043,8097.31341042795,0.7,"0.7 days"
3,0.5,0.25,0.5,0.431940822100484,4957.54045664457,9772.03822266784,1.05,"1.05 days"
3,0.5,0.25,0.5,1.41782154374858,8835.22203554157,14310.0991447768,1.4,"1.4 days"
3,0.5,0.25,0.5,0.386825859512107,12689.4618023316,19093.3460461731,1.75,"1.75 days"
3,0.5,0.25,0.5,0.272720534051729,12819.7520881784,19689.1854098119,2.1,"2.1 days"
3,0.5,0.25,0.5,0.222246365149767,12476.8874516435,19711.7905578286,2.45,"2.45 days"
3,0.5,0.25,0.5,0.189852045828852,12017.0688000187,19562.6567413069,2.8,"2.8 days"
3,0.5,0.25,0.5,0.16612754155031,11531.9538981443,19348.7608047312,3.15,"3.15 days"
3,0.5,0.25,0.5,0.147587103608116,11054.523251058,19111.4830129376,3.5,"3.5 days"
3,0.5,0.25,0.5,0.132535860989215,10597.8046899878,18869.4589133254,3.85,"3.85 days"
3,0.5,0.25,0.5,0.120007307852437,10166.647165581,18631.6490932171,4.2,"4.2 days"
3,0.5,0.25,0.5,0.109390524383317,9762.22615885012,18402.4027063673,4.55,"4.55 days"
3,0.5,0.25,0.5,0.1002711109388,9384.00371246867,18183.7078471735,4.9,"4.9 days"
3,0.5,0.25,0.5,0.0923532391895176,9030.65952224858,17976.2983030607,5.25,"5.25 days"
3,0.5,0.25,0.5,0.0854177447071822,8700.54808566894,17780.2235063682,5.6,"5.6 days"
3,0.5,0.25,0.5,0.0792971298851812,8391.93847170844,17595.169817603,5.95,"5.95 days"
3,0.5,0.25,0.5,0.0738610191420165,8103.12849969719,17420.6299445647,6.3,"6.3 days"
3,0.5,0.25,0.5,0.0690055118072928,7832.50790045899,17256.0119261048,6.65,"6.65 days"
3,0.5,0.25,0.5,0.0646469132564664,7578.57814192354,17100.6883461119,7,"7 days"
3,0.55,0.25,0.5,0.0460013393833957,1887.74209047392,6225.67136304085,0,"0 days"
3,0.55,0.25,0.5,0.0581114593272192,2206.12072120318,6616.31953499959,0.35,"0.35 days"
3,0.55,0.25,0.5,0.0802620378622968,2661.30094799119,7173.7070772294,0.7,"0.7 days"
3,0.55,0.25,0.5,0.129434979143317,3372.05229403361,8041.53345519755,1.05,"1.05 days"
3,0.55,0.25,0.5,0.286739002321124,4673.87631880229,9624.10662712375,1.4,"1.4 days"
3,0.55,0.25,0.5,0.68532104200001,8041.92682410609,13695.2350071485,1.75,"1.75 days"
3,0.55,0.25,0.5,0.267270572240922,11063.4150637068,17588.9163550489,2.1,"2.1 days"
3,0.55,0.25,0.5,0.197621586265248,11268.2668281576,18224.6738886288,2.45,"2.45 days"
3,0.55,0.25,0.5,0.164824235179711,11053.8506730481,18344.1122006206,2.8,"2.8 days"
3,0.55,0.25,0.5,0.14320510253527,10721.9798148308,18296.0068152792,3.15,"3.15 days"
3,0.55,0.25,0.5,0.127065748669275,10354.2353542825,18177.0167742236,3.5,"3.5 days"
3,0.55,0.25,0.5,0.11424837359281,9981.79041631239,18026.0922008252,3.85,"3.85 days"
3,0.55,0.25,0.5,0.103693150774242,9618.17777511728,17861.7416355024,4.2,"4.2 days"
3,0.55,0.25,0.5,0.0947920192407685,9269.42458490345,17693.5533269969,4.55,"4.55 days"
3,0.55,0.25,0.5,0.0871583684729349,8937.99288879007,17526.6995994021,4.9,"4.9 days"
3,0.55,0.25,0.5,0.0805283713653797,8624.56820312484,17364.0153693549,5.25,"5.25 days"
3,0.55,0.25,0.5,0.0747124754784649,8328.91334354635,17207.0076733672,5.6,"5.6 days"
3,0.55,0.25,0.5,0.0695691383057907,8050.32710403268,17056.4186333852,5.95,"5.95 days"
3,0.55,0.25,0.5,0.0649893956461527,7787.88937153762,16912.5404768317,6.3,"6.3 days"
3,0.55,0.25,0.5,0.0608876728718094,7540.58767981615,16775.3857239869,6.65,"6.65 days"
3,0.55,0.25,0.5,0.0571951648803721,7307.40166005152,16644.8133432057,7,"7 days"
3,0.6,0.25,0.5,0.0329561208268342,1593.45122177934,5934.97368859011,0,"0 days"
3,0.6,0.25,0.5,0.0387906606366238,1814.91619852105,6216.38720651406,0.35,"0.35 days"
3,0.6,0.25,0.5,0.048038022327759,2111.44719721913,6592.56790285466,0.7,"0.7 days"
3,0.6,0.25,0.5,0.0642895864672537,2530.3215078474,7122.79816916001,1.05,"1.05 days"
3,0.6,0.25,0.5,0.0980833182235959,3174.91496237272,7936.18127083586,1.4,"1.4 days"
3,0.6,0.25,0.5,0.191948170312852,4325.43927485293,9381.36542925255,1.75,"1.75 days"
3,0.6,0.25,0.5,0.392987417421644,7099.9419128248,12847.5697091718,2.1,"2.1 days"
3,0.6,0.25,0.5,0.193512434083395,9673.45669685224,16262.1995059844,2.45,"2.45 days"
3,0.6,0.25,0.5,0.147135235112817,9955.67947988063,16954.805859478,2.8,"2.8 days"
3,0.6,0.25,0.5,0.12474849733195,9841.94568765059,17152.1789929301,3.15,"3.15 days"
3,0.6,0.25,0.5,0.109803753290027,9609.03981775092,17182.6185334843,3.5,"3.5 days"
3,0.6,0.25,0.5,0.0985192709227207,9332.85087112439,17137.6447432831,3.85,"3.85 days"
3,0.6,0.25,0.5,0.0894590233250673,9043.30743313221,17054.7722059841,4.2,"4.2 days"
3,0.6,0.25,0.5,0.0819191267058687,8754.14746330246,16952.3742513601,4.55,"4.55 days"
3,0.6,0.25,0.5,0.075496618061833,8472.08370468693,16840.3795408054,4.9,"4.9 days"
3,0.6,0.25,0.5,0.0699357635845835,8200.39438919217,16724.469181319,5.25,"5.25 days"
3,0.6,0.25,0.5,0.0650621979210104,7940.55873487963,16608.0038031896,5.6,"5.6 days"
3,0.6,0.25,0.5,0.0607501696313286,7693.07739559827,16493.0056710303,5.95,"5.95 days"
3,0.6,0.25,0.5,0.0569057371706076,7457.90330080764,16380.6839794857,6.3,"6.3 days"
3,0.6,0.25,0.5,0.0534562474687146,7234.68783888109,16271.7447080753,6.65,"6.65 days"
3,0.6,0.25,0.5,0.0503442328821348,7022.91967125622,16166.5719767659,7,"7 days"
3,0.65,0.25,0.5,0.0249500271283682,1367.13263677233,5711.41812725388,0,"0 days"
3,0.65,0.25,0.5,0.0280507023864895,1527.45425573338,5922.51149993849,0.35,"0.35 days"
3,0.65,0.25,0.5,0.0325366692812814,1732.31060497657,6191.85832956836,0.7,"0.7 days"
3,0.65,0.25,0.5,0.0394454176538581,2003.38317891246,6547.65113362394,1.05,"1.05 days"
3,0.65,0.25,0.5,0.0511270040144443,2381.28495048911,7042.49423203381,1.4,"1.4 days"
3,0.65,0.25,0.5,0.0739087125815226,2951.52364933859,7786.718394056,1.75,"1.75 days"
3,0.65,0.25,0.5,0.129862309981538,3934.75091574671,9064.01414786466,2.1,"2.1 days"
3,0.65,0.25,0.5,0.246331103409893,6126.93175890846,11896.4287256959,2.45,"2.45 days"
3,0.65,0.25,0.5,0.145444600236298,8457.50325474199,15059.1854158966,2.8,"2.8 days"
3,0.65,0.25,0.5,0.112038098590391,8827.46876593299,15833.5602851426,3.15,"3.15 days"
3,0.65,0.25,0.5,0.0960320847576847,8797.25109655666,16099.3395587134,3.5,"3.5 days"
3,0.65,0.25,0.5,0.0853567393723962,8643.35560776832,16193.6646790182,3.85,"3.85 days"
3,0.65,0.25,0.5,0.0772647557349647,8440.13735621634,16208.0726189764,4.2,"4.2 days"
3,0.65,0.25,0.5,0.0707286628554494,8217.11468226405,16179.8991202485,4.55,"4.55 days"
3,0.65,0.25,0.5,0.0652516202256096,7988.23859766616,16127.6374447873,4.9,"4.9 days"
3,0.65,0.25,0.5,0.0605522837306269,7760.68386322189,16061.4973956108,5.25,"5.25 days"
3,0.65,0.25,0.5,0.0564535737807992,7538.27809609877,15987.5206213991,5.6,"5.6 days"
3,0.65,0.25,0.5,0.0528353696778171,7323.0423851881,15909.4301841565,5.95,"5.95 days"
3,0.65,0.25,0.5,0.0496115616838775,7115.98996716014,15829.605032568,6.3,"6.3 days"
3,0.65,0.25,0.5,0.0467177498204962,6917.53591431673,15749.579615369,6.65,"6.65 days"
3,0.65,0.25,0.5,0.044104218510354,6727.74187975676,15670.3519513146,7,"7 days"
3,0.7,0.25,0.5,0.0196615794348163,1188.31460740422,5534.78307962977,0,"0 days"
3,0.7,0.25,0.5,0.0214237133458519,1308.03521418918,5698.19664021396,0.35,"0.35 days"
3,0.7,0.25,0.5,0.0238156049190839,1455.7325215656,5899.54249026767,0.7,"0.7 days"
3,0.7,0.25,0.5,0.0271970258816014,1642.349513491,6153.58635548925,1.05,"1.05 days"
3,0.7,0.25,0.5,0.0322663485527253,1886.4188723393,6485.23604855529,1.4,"1.4 days"
3,0.7,0.25,0.5,0.0405148794424555,2221.43669758202,6939.3310558415,1.75,"1.75 days"
3,0.7,0.25,0.5,0.0556608613313205,2715.31652303529,7606.48267516931,2.1,"2.1 days"
3,0.7,0.25,0.5,0.0890931933635341,3533.29331929058,8706.38788752384,2.45,"2.45 days"
3,0.7,0.25,0.5,0.159506121027012,5213.47145487845,10953.2303391619,2.8,"2.8 days"
3,0.7,0.25,0.5,0.112816583102416,7367.3029377589,13935.2081157179,3.15,"3.15 days"
3,0.7,0.25,0.5,0.0869612102241965,7844.72625412225,14828.1866171026,3.5,"3.5 days"
3,0.7,0.25,0.5,0.0749902710343303,7888.42624926048,15160.074883117,3.85,"3.85 days"
3,0.7,0.25,0.5,0.0671231170483551,7799.73346764153,15309.0942927996,4.2,"4.2 days"
3,0.7,0.25,0.5,0.0611817545579856,7655.87886640316,15372.6036262417,4.55,"4.55 days"
3,0.7,0.25,0.5,0.0563773046935262,7486.99853551044,15389.2676174324,4.9,"4.9 days"
3,0.7,0.25,0.5,0.0523373605691754,7307.44235044135,15378.1224831684,5.25,"5.25 days"
3,0.7,0.25,0.5,0.0488548925874201,7124.79372041128,15349.7558838742,5.6,"5.6 days"
3,0.7,0.25,0.5,0.0458015784934306,6943.28484657472,15310.5214218786,5.95,"5.95 days"
3,0.7,0.25,0.5,0.0430914012399305,6765.33637856953,15264.4394507387,6.3,"6.3 days"
3,0.7,0.25,0.5,0.0406631146959646,6592.32459945057,15214.1463365729,6.65,"6.65 days"
3,0.7,0.25,0.5,0.0384712891267114,6424.99787129306,15161.4137016865,7,"7 days"
3,0.75,0.25,0.5,0.0159788487745928,1044.39861414601,5392.62391862666,0,"0 days"
3,0.75,0.25,0.5,0.0170307001384527,1136.10385845544,5522.42893419555,0.35,"0.35 days"
3,0.75,0.25,0.5,0.0183925485307128,1246.21499349104,5678.10290987785,0.7,"0.7 days"
3,0.75,0.25,0.5,0.0202052454746308,1380.68230302434,5867.97882096432,1.05,"1.05 days"
3,0.75,0.25,0.5,0.0227149391005461,1548.86121255627,6105.11898560024,1.4,"1.4 days"
3,0.75,0.25,0.5,0.0263783914774577,1766.06315652163,6410.79309316398,1.75,"1.75 days"
3,0.75,0.25,0.5,0.0321230661575202,2059.09922648284,6822.13429126673,2.1,"2.1 days"
3,0.75,0.25,0.5,0.0420982015654907,2480.31401397737,7411.38738214048,2.45,"2.45 days"
3,0.75,0.25,0.5,0.0621899361020932,3149.19203115138,8342.9331756523,2.8,"2.8 days"
3,0.75,0.25,0.5,0.104203215526029,4416.01684248302,10097.5678530037,3.15,"3.15 days"
3,0.75,0.25,0.5,0.089813232084043,6361.75406457525,12848.4160302585,3.5,"3.5 days"
3,0.75,0.25,0.5,0.0686389949379186,6977.36744529534,13912.61310025,3.85,"3.85 days"
3,0.75,0.25,0.5,0.0592775574291396,7091.77279010924,14315.2463907582,4.2,"4.2 days"
3,0.75,0.25,0.5,0.0533020904240896,7059.00135610209,14514.0238306924,4.55,"4.55 days"
3,0.75,0.25,0.5,0.0488414255384158,6964.51227192739,14619.5913016923,4.9,"4.9 days"
3,0.75,0.25,0.5,0.0452478328706236,6840.32477419197,14673.8205203956,5.25,"5.25 days"
3,0.75,0.25,0.5,0.0422257255147389,6701.51942538029,14696.8878677423,5.6,"5.6 days"
3,0.75,0.25,0.5,0.0396151060357808,6556.12222652689,14699.9323964952,5.95,"5.95 days"
3,0.75,0.25,0.5,0.0373188388239026,6408.72286023538,14689.6670702919,6.3,"6.3 days"
3,0.75,0.25,0.5,0.0352725791382198,6262.05238100896,14670.3804813344,6.65,"6.65 days"
3,0.75,0.25,0.5,0.0334314141541849,6117.76512977512,14644.9297983184,7,"7 days"
3,0.8,0.25,0.5,0.0133103408714254,927.013847183659,5276.67206653792,0,"0 days"
3,0.8,0.25,0.5,0.0139626243973491,998.843333846464,5382.10562348019,0.35,"0.35 days"
3,0.8,0.25,0.5,0.0147766281342509,1083.25799496331,5505.8731858195,0.7,"0.7 days"
3,0.8,0.25,0.5,0.0158123643731934,1183.68226490964,5652.95482259954,1.05,"1.05 days"
3,0.8,0.25,0.5,0.0171673550587787,1305.23657289696,5830.77783460932,1.4,"1.4 days"
3,0.8,0.25,0.5,0.0190061544173192,1455.7155318996,6050.58181774779,1.75,"1.75 days"
3,0.8,0.25,0.5,0.0216220182383523,1647.50169159207,6330.16855714715,2.1,"2.1 days"
3,0.8,0.25,0.5,0.0255857927683005,1901.71950771547,6699.80429331689,2.45,"2.45 days"
3,0.8,0.25,0.5,0.0321243339608068,2257.88752859005,7215.93604537217,2.8,"2.8 days"
3,0.8,0.25,0.5,0.0443043051331965,2800.77708377539,7999.26296859915,3.15,"3.15 days"
3,0.8,0.25,0.5,0.0688471511346538,3754.57303442103,9368.16540880826,3.5,"3.5 days"
3,0.8,0.25,0.5,0.0724282697993475,5412.9768869928,11769.3786059939,3.85,"3.85 days"
3,0.8,0.25,0.5,0.0549982495238031,6200.08157358008,13063.2849022021,4.2,"4.2 days"
3,0.8,0.25,0.5,0.0473513023265706,6388.36978049828,13549.2988804902,4.55,"4.55 days"
3,0.8,0.25,0.5,0.0426775396964727,6405.88703101899,13796.6552105546,4.9,"4.9 days"
3,0.8,0.25,0.5,0.0392572097209916,6353.51415307727,13939.8136062451,5.25,"5.25 days"
3,0.8,0.25,0.5,0.0365257542412501,6266.79367238211,14026.3492392382,5.6,"5.6 days"
3,0.8,0.25,0.5,0.0342362000270632,6161.99346034384,14078.3524130521,5.95,"5.95 days"
3,0.8,0.25,0.5,0.0322589335659218,6047.70955197949,14107.8002847717,6.3,"6.3 days"
3,0.8,0.25,0.5,0.0305172723385505,5928.88860351667,14121.8519768517,6.65,"6.65 days"
3,0.8,0.25,0.5,0.0289615653632759,5808.53809316632,14125.0922867189,7,"7 days"
3,0.85,0.25,0.5,0.0113158282556354,830.304964048234,5181.14368269994,0,"0 days"
3,0.85,0.25,0.5,0.0117327833207456,887.689865314963,5268.47187738896,0.35,"0.35 days"
3,0.85,0.25,0.5,0.0122378644072536,954.007784668805,5369.2682107775,0.7,"0.7 days"
3,0.85,0.25,0.5,0.0128657714456881,1031.26776045292,5486.59551676303,1.05,"1.05 days"
3,0.85,0.25,0.5,0.01363610929325,1122.49052465814,5624.99082507357,1.4,"1.4 days"
3,0.85,0.25,0.5,0.0146374179151808,1231.98045974781,5790.89899169766,1.75,"1.75 days"
3,0.85,0.25,0.5,0.015970128826142,1366.13721524704,5993.86481592314,2.1,"2.1 days"
3,0.85,0.25,0.5,0.0178208762630241,1534.9070241987,6248.6802950742,2.45,"2.45 days"
3,0.85,0.25,0.5,0.0205358234603864,1754.73840670404,6579.73524769883,2.8,"2.8 days"
3,0.85,0.25,0.5,0.024820361014902,2055.27910894591,7030.84146021534,3.15,"3.15 days"
3,0.85,0.25,0.5,0.0322848934245432,2496.34940506492,7690.15117652037,3.5,"3.5 days"
3,0.85,0.25,0.5,0.0465256192620667,3222.02923762309,8769.38934464418,3.85,"3.85 days"
3,0.85,0.25,0.5,0.0572632548628773,4534.05376069743,10722.5578738816,4.2,"4.2 days"
3,0.85,0.25,0.5,0.0446525790820073,5490.1479024796,12256.8399964363,4.55,"4.55 days"
3,0.85,0.25,0.5,0.0381653503329524,5762.44164626828,12848.6828750299,4.9,"4.9 days"
3,0.85,0.25,0.5,0.0344063895074437,5827.81252358666,13147.1338904932,5.25,"5.25 days"
3,0.85,0.25,0.5,0.0317323746903783,5812.47129277271,13325.5666460125,5.6,"5.6 days"
3,0.85,0.25,0.5,0.0296261863481671,5757.71190551747,13440.750106509,5.95,"5.95 days"
3,0.85,0.25,0.5,0.0278721636706766,5681.59961515032,13517.7122156018,6.3,"6.3 days"
3,0.85,0.25,0.5,0.0263613626398096,5593.48418243127,13569.629992266,6.65,"6.65 days"
3,0.85,0.25,0.5,0.0250309963613586,5498.72233317016,13604.261964521,7,"7 days"
3,0.9,0.25,0.5,0.00978739292345456,750.002649388652,5101.82158096903,0,"0 days"
3,0.9,0.25,0.5,0.0100604822979519,796.711206664888,5175.46310041733,0.35,"0.35 days"
3,0.9,0.25,0.5,0.0103831565588749,849.902572726561,5259.23904043148,0.7,"0.7 days"
3,0.9,0.25,0.5,0.0107684523487539,910.892915895576,5355.20722827678,1.05,"1.05 days"
3,0.9,0.25,0.5,0.0112355873980323,981.520838407648,5466.24736164346,1.4,"1.4 days"
3,0.9,0.25,0.5,0.0118132222894202,1064.32463782034,5596.30564308308,1.75,"1.75 days"
3,0.9,0.25,0.5,0.0125453720397735,1162.90765602944,5750.95249526909,2.1,"2.1 days"
3,0.9,0.25,0.5,0.0135023096897623,1282.49193180508,5938.2475975271,2.45,"2.45 days"
3,0.9,0.25,0.5,0.0148017146436325,1431.0614399478,6170.46546320799,2.8,"2.8 days"
3,0.9,0.25,0.5,0.0166535339376278,1621.45984249896,6467.2980960417,3.15,"3.15 days"
3,0.9,0.25,0.5,0.0194627269344096,1875.92815088066,6862.74699194455,3.5,"3.5 days"
3,0.9,0.25,0.5,0.0240916068589721,2237.02187905089,7421.685299703,3.85,"3.85 days"
